
Full Report
epoch=1900
numDocs=2537
numTokens=30208
numWords=2935
numTopics=15

TOPIC 0  (total count=1529)
SYMBOL             WORD    COUNT   PROB          Z

DOC 500
TOPIC    COUNT    PROB
----------------------
    4        2   0.280
    1        1   0.147
    5        1   0.147
    7        1   0.147
   12        1   0.147

consult(7) hurry(5) finger(4) tips(4) together(1) ceiling(12) 

DOC 501
TOPIC    COUNT    PROB
----------------------
    8       10   0.612
    1        3   0.188
    4        1   0.067
    5        1   0.067

again(8) startled(4) somewhat(8) mary(8) sutherland(8) angry(8) easy(8) windibank(1) police(5) kept(1) saying(8) harm(8) done(8) mad(8) things(1) 

DOC 502
TOPIC    COUNT    PROB
----------------------
    1        3   0.477
    5        2   0.323

stepfather(1) surely(5) since(1) name(1) different(5) 

DOC 503
TOPIC    COUNT    PROB
----------------------
    1        6   0.581
    8        2   0.200
    3        1   0.105

stepfather(1) call(8) though(1) sounds(3) funny(8) five(1) years(1) months(1) older(1) 

DOC 504
TOPIC    COUNT    PROB
----------------------
    1        2   0.600

mother(1) alive(1) 

DOC 505
TOPIC    COUNT    PROB
----------------------
    1       18   0.575
    9        3   0.098
   10        3   0.098
   11        3   0.098
   14        3   0.098

mother(1) alive(1) wasn(1) best(10) pleased(14) married(1) again(1) soon(1) death(14) nearly(11) years(1) younger(14) herself(1) plumber(10) tottenham(9) court(9) road(11) behind(11) mother(1) carried(9) windibank(1) sell(1) being(10) got(1) pounds(1) interest(1) wasn(1) near(1) got(1) alive(1) 

DOC 506
TOPIC    COUNT    PROB
----------------------
   10        4   0.482
   12        3   0.365

expected(12) under(10) narrative(10) contrary(10) listened(12) greatest(12) attention(10) 

DOC 507
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    7        1   0.314

income(7) does(0) 

DOC 508
TOPIC    COUNT    PROB
----------------------
    1        7   0.458
    0        3   0.200
    4        3   0.200
   10        1   0.071

separate(10) uncle(4) new(4) stock(0) paying(0) 4(1) 2(1) thousand(0) five(1) hundred(1) pounds(1) amount(1) touch(4) interest(1) 

DOC 509
TOPIC    COUNT    PROB
----------------------
    1        9   0.467
    7        3   0.159
    2        2   0.108
    3        2   0.108
    5        1   0.056
   13        1   0.056

interest(1) extremely(13) since(1) draw(3) large(1) sum(1) hundred(1) year(1) earn(1) doubt(7) travel(2) yourself(3) believe(1) single(2) get(5) nicely(7) income(7) pounds(1) 

DOC 510
TOPIC    COUNT    PROB
----------------------
    1       10   0.430
    2        4   0.174
    0        3   0.132
    9        2   0.089
    7        1   0.047
   12        1   0.047
   14        1   0.047

less(2) understand(1) live(2) home(0) don(0) wish(1) use(7) money(1) while(14) staying(9) course(1) windibank(1) interest(0) quarter(2) mother(1) pretty(2) earn(1) typewriting(12) sheet(9) often(1) twenty(1) sheets(1) 

DOC 511
TOPIC    COUNT    PROB
----------------------
   14        6   0.530
    1        2   0.183
    7        2   0.183

position(14) clear(7) dr(14) whom(14) speak(14) freely(14) kindly(7) connection(14) hosmer(1) angel(1) 

DOC 512
TOPIC    COUNT    PROB
----------------------
    1       21   0.454
    8        7   0.153
   13        6   0.131
    5        5   0.110
    9        3   0.067
    4        2   0.045
    2        1   0.024

flush(4) sutherland(8) picked(9) fringe(5) jacket(5) met(1) ball(1) used(8) send(8) alive(1) afterwards(5) remembered(8) sent(1) mother(1) windibank(1) wish(1) wish(1) get(5) mad(8) wanted(2) join(9) school(1) treat(1) set(1) going(5) prevent(4) folk(13) fit(13) friends(1) fit(13) wear(9) purple(13) plush(13) taken(1) drawer(13) else(1) went(8) france(1) firm(1) went(8) mother(1) used(1) met(1) hosmer(1) angel(1) 

DOC 513
TOPIC    COUNT    PROB
----------------------
    1        4   0.547
    8        2   0.280

suppose(8) windibank(1) france(1) having(1) gone(8) ball(1) 

DOC 514
TOPIC    COUNT    PROB
----------------------
    7        4   0.547
    4        2   0.280

laughed(7) remember(7) shrugged(4) shoulders(4) use(7) anything(7) 

DOC 515
TOPIC    COUNT    PROB
----------------------
    1        6   0.718
   13        1   0.129

ball(1) met(1) understand(1) gentleman(13) called(1) hosmer(1) angel(1) 

DOC 516
TOPIC    COUNT    PROB
----------------------
    1       11   0.716
    5        2   0.135
   10        1   0.071

met(1) called(1) next(1) ask(10) got(1) home(5) safe(1) met(1) met(1) twice(1) walks(5) again(1) hosmer(1) angel(1) 

DOC 517
TOPIC    COUNT    PROB
----------------------



DOC 518
TOPIC    COUNT    PROB
----------------------
    1       11   0.600
    8        4   0.222
    5        1   0.059
   10        1   0.059

didn(8) anything(1) sort(1) wouldn(1) visitors(1) help(5) used(8) happy(8) family(1) circle(1) used(8) mother(1) wants(1) circle(1) begin(10) got(1) mine(1) 

DOC 519
TOPIC    COUNT    PROB
----------------------
    1        2   0.467
    9        1   0.244

hosmer(1) angel(1) attempt(9) 

DOC 520
TOPIC    COUNT    PROB
----------------------
    1        5   0.309
    3        4   0.248
    9        4   0.248
    8        2   0.127

going(3) france(1) again(8) week(1) hosmer(1) wrote(9) better(3) each(1) gone(8) write(9) meantime(3) used(1) write(9) letters(9) need(3) 

DOC 521
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    9        1   0.314

engaged(1) gentleman(9) 

DOC 522
TOPIC    COUNT    PROB
----------------------
    1        5   0.680
   10        1   0.147

engaged(1) walk(10) hosmer(1) angel(1) office(1) leadenhall(1) 

DOC 523
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

office(2) 

DOC 524
TOPIC    COUNT    PROB
----------------------
    0        2   0.600

worst(0) don(0) 

DOC 525
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

live(2) 

DOC 526
TOPIC    COUNT    PROB
----------------------
    5        1   0.314
    8        1   0.314

slept(8) premises(5) 

DOC 527
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    1        1   0.314

don(0) address(1) 

DOC 528
TOPIC    COUNT    PROB
----------------------
    1        2   0.600

except(1) leadenhall(1) 

DOC 529
TOPIC    COUNT    PROB
----------------------
    2        1   0.314
    3        1   0.314

address(3) letters(2) 

DOC 530
TOPIC    COUNT    PROB
----------------------
    1        7   0.316
    9        7   0.316
    7        6   0.271
   10        1   0.049

leadenhall(1) post(9) office(1) called(9) sent(1) office(7) clerks(7) having(9) letters(9) offered(7) wouldn(1) wrote(9) seemed(1) typewritten(9) always(7) felt(9) machine(1) between(10) show(7) fond(1) things(7) 

DOC 531
TOPIC    COUNT    PROB
----------------------
    7        5   0.537
    1        2   0.221
   12        1   0.116

suggestive(7) mine(7) things(7) important(12) remember(7) things(7) hosmer(1) angel(1) 

DOC 532
TOPIC    COUNT    PROB
----------------------
   13        9   0.387
   10        5   0.217
    5        3   0.132
    7        2   0.089
    2        1   0.047
    3        1   0.047
    4        1   0.047

rather(13) walk(10) evening(2) voice(4) gentle(10) d(3) told(10) weak(5) throat(13) fashion(13) speech(13) always(7) dressed(13) neat(13) plain(5) weak(5) mine(7) wore(13) tinted(13) glasses(13) against(10) glare(10) 

DOC 533
TOPIC    COUNT    PROB
----------------------
    1        4   0.631
    8        1   0.169

happened(1) windibank(1) stepfather(1) returned(8) france(1) 

DOC 534
TOPIC    COUNT    PROB
----------------------
    1       13   0.308
    8       13   0.308
   10        5   0.120
    2        3   0.073
    9        3   0.073
    6        2   0.049
   14        2   0.049

hosmer(1) angel(1) again(8) marry(8) dreadful(6) swear(8) whatever(2) happened(1) always(2) true(9) mother(1) swear(8) sign(8) passion(10) mother(1) favour(10) talked(8) within(6) week(1) began(1) ask(10) both(10) mind(8) afterwards(8) mother(1) didn(8) seemed(8) funny(8) ask(10) leave(8) years(1) older(1) didn(8) want(1) anything(1) wrote(9) company(14) french(9) offices(1) letter(2) wedding(14) 

DOC 535
TOPIC    COUNT    PROB
----------------------
    3        1   0.440

missed(3) 

DOC 536
TOPIC    COUNT    PROB
----------------------
    2        2   0.467
    1        1   0.244

started(2) england(1) arrived(2) 

DOC 537
TOPIC    COUNT    PROB
----------------------
   14        3   0.413
   11        2   0.280
    9        1   0.147

ha(9) unfortunate(14) wedding(14) arranged(14) friday(11) church(11) 

DOC 538
TOPIC    COUNT    PROB
----------------------
   11       13   0.349
    1       12   0.323
    5        5   0.136
    4        3   0.083
    8        3   0.083

quietly(11) near(1) king(8) cross(11) breakfast(11) afterwards(5) hotel(11) hosmer(1) hansom(11) put(1) both(4) stepped(4) four(1) wheeler(5) happened(1) cab(11) got(1) church(11) four(1) wheeler(5) drove(11) waited(8) step(4) cabman(11) got(5) box(11) looked(11) cabman(11) imagine(1) become(1) get(5) friday(11) anything(1) since(1) throw(8) became(1) 

DOC 539
TOPIC    COUNT    PROB
----------------------
    7        1   0.314
    8        1   0.314

seems(7) treated(8) 

DOC 540
TOPIC    COUNT    PROB
----------------------
   10        8   0.318
    7        6   0.239
   12        4   0.161
    8        3   0.122
   14        3   0.122

kind(8) leave(14) saying(8) whatever(7) happened(10) true(10) something(12) unforeseen(10) occurred(10) separate(10) always(7) remember(7) claim(14) pledge(12) sooner(7) later(7) seemed(10) strange(12) talk(10) wedding(14) happened(10) since(8) gives(12) meaning(7) 

DOC 541
TOPIC    COUNT    PROB
----------------------
   10        2   0.323
    3        1   0.169
    7        1   0.169
   12        1   0.169

certainly(3) does(12) opinion(7) unforeseen(10) occurred(10) 

DOC 542
TOPIC    COUNT    PROB
----------------------
    1        3   0.477
    4        1   0.169
    8        1   0.169

believe(1) danger(4) else(1) talked(8) happened(1) 

DOC 543
TOPIC    COUNT    PROB
----------------------



DOC 544
TOPIC    COUNT    PROB
----------------------
   12        1   0.440

none(12) 

DOC 545
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
   12        1   0.314

question(12) mother(1) 

DOC 546
TOPIC    COUNT    PROB
----------------------
    8        2   0.467
    3        1   0.244

angry(8) speak(3) again(8) 

DOC 547
TOPIC    COUNT    PROB
----------------------



DOC 548
TOPIC    COUNT    PROB
----------------------
    1       14   0.434
   14        7   0.218
    4        4   0.126
    0        2   0.065
    9        2   0.065
   13        2   0.065

seemed(1) something(4) happened(1) hear(14) hosmer(1) again(0) interest(1) anyone(1) bringing(13) doors(14) church(14) leaving(13) money(1) married(1) got(1) money(1) settled(9) reason(14) hosmer(1) independent(1) money(1) mine(14) happened(1) write(9) half(0) mad(4) sleep(14) pulled(4) handkerchief(4) began(1) heavily(14) 

DOC 549
TOPIC    COUNT    PROB
----------------------
    1        6   0.313
   12        5   0.262
    6        4   0.210
    3        3   0.159

glance(6) rising(3) doubt(3) reach(6) definite(6) result(12) weight(12) rest(1) mind(1) further(12) above(6) try(1) hosmer(1) angel(1) vanish(12) memory(3) done(1) life(12) 

DOC 550
TOPIC    COUNT    PROB
----------------------
    0        3   0.689

don(0) ll(0) again(0) 

DOC 551
TOPIC    COUNT    PROB
----------------------
    3        1   0.440

fear(3) 

DOC 552
TOPIC    COUNT    PROB
----------------------
    1        1   0.440

happened(1) 

DOC 553
TOPIC    COUNT    PROB
----------------------
    9        2   0.323
    8        1   0.169
   10        1   0.169
   12        1   0.169

leave(8) question(12) description(9) letters(9) spare(10) 

DOC 554
TOPIC    COUNT    PROB
----------------------
    3        2   0.280
    9        2   0.280
    1        1   0.147
    5        1   0.147

advertised(5) saturday(3) chronicle(3) slip(9) four(1) letters(9) 

DOC 555
TOPIC    COUNT    PROB
----------------------
    3        2   0.600

thank(3) address(3) 

DOC 556
TOPIC    COUNT    PROB
----------------------
    1        1   0.440

place(1) 

DOC 557
TOPIC    COUNT    PROB
----------------------
    1        4   0.745

angel(1) address(1) understand(1) place(1) 

DOC 558
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

great(14) 

DOC 559
TOPIC    COUNT    PROB
----------------------
   14        5   0.329
    9        3   0.200
   12        3   0.200
    3        2   0.135
    0        1   0.071

thank(3) statement(3) clearly(12) leave(14) papers(9) remember(12) advice(0) given(14) whole(14) incident(12) sealed(9) book(9) allow(14) life(14) 

DOC 560
TOPIC    COUNT    PROB
----------------------
    1        3   0.413
    0        1   0.147
    5        1   0.147
    8        1   0.147

kind(1) cannot(8) true(5) hosmer(1) ready(1) comes(0) 

DOC 561
TOPIC    COUNT    PROB
----------------------
   11        6   0.349
   12        5   0.291
    3        2   0.120
    8        2   0.120
    9        1   0.063

preposterous(11) hat(9) something(3) noble(3) simple(12) faith(12) visitor(11) compelled(11) respect(12) laid(11) bundle(11) papers(12) table(11) went(8) promise(12) again(8) 

DOC 562
TOPIC    COUNT    PROB
----------------------
   11       20   0.855
    1        1   0.047
    9        1   0.047

sat(11) silent(11) minutes(11) pressed(11) together(1) legs(11) stretched(11) front(11) gaze(11) directed(11) upward(11) ceiling(11) rack(11) clay(11) pipe(11) having(11) lit(11) leaned(11) chair(11) thick(11) blue(9) cloud(11) 

DOC 563
TOPIC    COUNT    PROB
----------------------
   12       11   0.541
   14        3   0.151
    2        2   0.102
    4        2   0.102
    7        1   0.054

interesting(12) study(12) maiden(14) observed(12) interesting(12) problem(12) rather(12) parallel(12) cases(12) consult(7) something(12) sort(4) year(2) idea(12) details(12) new(4) maiden(14) herself(2) instructive(14) 

DOC 564
TOPIC    COUNT    PROB
----------------------
    9        2   0.382
    3        1   0.200
   10        1   0.200

appeared(10) read(9) deal(3) remarked(9) 

DOC 565
TOPIC    COUNT    PROB
----------------------
   13        6   0.452
    0        2   0.156
    3        2   0.156
    7        1   0.081
    8        1   0.081

missed(3) important(8) bring(0) realise(13) importance(3) sleeves(13) thumb(13) great(13) boot(13) gather(0) appearance(13) describe(7) 

DOC 566
TOPIC    COUNT    PROB
----------------------
   13       24   0.626
    5        7   0.184
    8        4   0.106
    1        1   0.029
   14        1   0.029

coloured(13) broad(13) brimmed(13) hat(13) feather(13) red(13) jacket(5) black(13) black(13) fringe(13) black(13) jet(5) dress(13) brown(13) rather(13) coffee(8) colour(13) purple(13) plush(13) neck(13) sleeves(13) gloves(13) worn(5) forefinger(13) boots(13) didn(8) observe(13) hanging(13) gold(1) general(14) air(13) being(5) fairly(8) vulgar(5) comfortable(5) easy(8) going(5) 

DOC 567
TOPIC    COUNT    PROB
----------------------
    0        2   0.382
    4        1   0.200
   11        1   0.200

clapped(4) softly(11) together(0) chuckled(0) 

DOC 568
TOPIC    COUNT    PROB
----------------------
   13       18   0.285
   12       10   0.159
    4        9   0.143
    3        8   0.128
    5        6   0.096
    7        4   0.065
    9        4   0.065
   11        2   0.033
   14        1   0.017

word(14) coming(4) along(9) wonderfully(4) really(12) done(12) indeed(3) true(9) missed(3) everything(7) importance(3) hit(12) method(3) quick(4) eye(4) colour(13) trust(3) general(13) impressions(13) boy(13) yourself(3) details(12) glance(13) always(7) sleeve(5) perhaps(7) better(3) knee(13) observe(13) plush(13) sleeves(13) useful(3) material(4) showing(12) traces(5) double(13) line(9) above(4) wrist(13) against(5) table(9) beautifully(12) machine(7) leaves(13) similar(12) mark(13) arm(11) thumb(13) instead(5) being(12) across(13) part(13) glanced(11) observing(5) either(5) nose(13) remark(12) short(13) sight(4) typewriting(12) seemed(4) surprise(4) 

DOC 569
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

surprised(5) 

DOC 570
TOPIC    COUNT    PROB
----------------------
   12       13   0.369
    5        8   0.228
   13        8   0.228
   11        3   0.087
    2        2   0.059

surely(5) obvious(12) surprised(5) interested(12) glancing(12) observe(13) though(12) boots(13) wearing(12) unlike(12) each(12) really(5) odd(12) ones(12) having(5) toe(5) cap(11) plain(5) buttoned(13) lower(13) buttons(12) five(2) third(2) otherwise(12) neatly(13) dressed(11) home(5) odd(12) boots(13) half(11) buttoned(13) great(13) deduction(12) hurry(5) 

DOC 571
TOPIC    COUNT    PROB
----------------------
   12        3   0.413
    4        2   0.280
    1        1   0.147

else(1) keenly(4) interested(12) always(12) incisive(4) reasoning(12) 

DOC 572
TOPIC    COUNT    PROB
----------------------
    9       12   0.332
   10       10   0.277
   13        6   0.167
    1        5   0.140
    5        2   0.058

passing(10) written(9) note(9) leaving(13) home(10) being(10) fully(10) dressed(13) observed(10) glove(9) torn(13) forefinger(13) apparently(13) both(10) glove(9) finger(9) stained(10) violet(10) ink(9) written(9) hurry(5) pen(9) deep(13) mark(1) remain(9) clear(10) finger(9) though(1) rather(10) mind(1) reading(5) advertised(9) description(9) hosmer(1) angel(1) 

DOC 573
TOPIC    COUNT    PROB
----------------------
    9        3   0.689

held(9) printed(9) slip(9) 

DOC 574
TOPIC    COUNT    PROB
----------------------
   13       30   0.662
    1       10   0.222
    2        3   0.068
   11        1   0.024

missing(13) gentleman(13) named(1) hosmer(1) angel(1) five(2) seven(2) height(13) strongly(13) built(13) sallow(13) black(13) hair(13) centre(1) bushy(1) black(13) whiskers(1) tinted(13) glasses(13) slight(13) speech(13) dressed(13) black(13) frock(13) coat(13) faced(13) silk(13) black(13) waistcoat(13) gold(1) albert(13) chain(13) grey(13) tweed(13) trousers(13) brown(13) gaiters(13) elastic(11) boots(13) known(1) employed(1) office(2) leadenhall(1) bringing(13) 

DOC 575
TOPIC    COUNT    PROB
----------------------
   12        7   0.526
    9        2   0.156
    1        1   0.081
    3        1   0.081
   10        1   0.081

letters(9) continued(9) glancing(12) commonplace(12) absolutely(12) clue(12) angel(1) save(12) remarkable(12) point(12) doubt(3) strike(10) 

DOC 576
TOPIC    COUNT    PROB
----------------------
    9        2   0.600

typewritten(9) remarked(9) 

DOC 577
TOPIC    COUNT    PROB
----------------------
    1        6   0.349
   12        5   0.291
    9        2   0.120
   13        2   0.120
    7        1   0.063

signature(1) typewritten(9) neat(13) hosmer(1) angel(1) bottom(13) date(9) except(1) leadenhall(1) rather(12) vague(12) point(12) signature(1) suggestive(12) fact(12) call(7) 

DOC 578
TOPIC    COUNT    PROB
----------------------



DOC 579
TOPIC    COUNT    PROB
----------------------
    7        2   0.323
   13        2   0.323
    3        1   0.169

dear(7) fellow(3) possible(7) strongly(13) bears(13) 

DOC 580
TOPIC    COUNT    PROB
----------------------
    8        3   0.365
   12        3   0.365
    1        1   0.129

cannot(8) unless(12) wished(8) able(1) signature(8) action(12) promise(12) 

DOC 581
TOPIC    COUNT    PROB
----------------------
    2       12   0.494
    1        6   0.249
    3        2   0.086
    7        2   0.086
    8        1   0.045

point(7) write(2) letters(2) settle(1) firm(1) city(2) stepfather(1) windibank(1) asking(8) whether(7) meet(2) six(2) o(2) clock(2) evening(2) male(1) relatives(2) doctor(3) those(2) letters(2) put(1) problem(3) shelf(2) 

DOC 582
TOPIC    COUNT    PROB
----------------------
   12       15   0.403
    8       10   0.269
   11        5   0.136
    1        4   0.109
    4        1   0.029
    9        1   0.029

many(12) reasons(12) believe(1) subtle(1) powers(11) reasoning(12) extraordinary(12) energy(11) action(12) felt(8) solid(11) grounds(4) assured(11) easy(8) treated(8) singular(12) mystery(12) called(1) known(1) fail(9) king(8) bohemia(8) irene(8) adler(8) photograph(8) looked(11) sign(8) four(12) extraordinary(12) circumstances(12) connected(12) study(12) scarlet(12) felt(8) strange(12) indeed(12) 

DOC 583
TOPIC    COUNT    PROB
----------------------
   11        7   0.430
    8        4   0.248
    9        3   0.188
   14        1   0.067

puffing(11) black(8) clay(11) pipe(11) conviction(9) again(8) next(11) evening(9) held(9) clues(11) lead(11) identity(11) bridegroom(14) mary(8) sutherland(8) 

DOC 584
TOPIC    COUNT    PROB
----------------------
   11       15   0.392
    3        8   0.210
    2        7   0.184
   14        5   0.132
   10        2   0.055

professional(3) great(14) gravity(11) attention(10) whole(14) next(11) busy(3) close(3) six(2) o(2) clock(2) free(14) able(3) spring(11) hansom(11) drive(11) baker(11) half(11) afraid(11) late(3) d(3) mystery(2) alone(14) half(11) asleep(11) thin(11) form(10) curled(11) armchair(11) formidable(11) test(2) smell(11) told(2) spent(14) chemical(2) work(3) dear(3) 

DOC 585
TOPIC    COUNT    PROB
----------------------
   12        1   0.314
   13        1   0.314

solved(12) entered(13) 

DOC 586
TOPIC    COUNT    PROB
----------------------



DOC 587
TOPIC    COUNT    PROB
----------------------
    8        1   0.314
   10        1   0.314

mystery(10) cried(8) 

DOC 588
TOPIC    COUNT    PROB
----------------------
   12        4   0.357
    4        3   0.270
    5        2   0.183
    2        1   0.096

working(5) mystery(12) though(5) yesterday(2) details(12) interest(12) law(12) fear(4) touch(4) scoundrel(4) 

DOC 589
TOPIC    COUNT    PROB
----------------------
    8        2   0.600

object(8) sutherland(8) 

DOC 590
TOPIC    COUNT    PROB
----------------------
    6        6   0.581
    4        2   0.200
    7        1   0.105

question(7) hardly(6) mouth(6) opened(6) lips(4) reply(6) heavy(6) passage(6) tap(4) 

DOC 591
TOPIC    COUNT    PROB
----------------------
    9        3   0.413
    1        1   0.147
    2        1   0.147
   10        1   0.147

girl(10) stepfather(1) james(9) windibank(9) written(9) six(2) 

DOC 592
TOPIC    COUNT    PROB
----------------------
   13       21   0.715
    4        3   0.105
   12        3   0.105
    2        1   0.037

entered(13) middle(13) sized(13) fellow(13) thirty(13) years(12) age(13) clean(13) shaven(13) sallow(13) manner(13) pair(13) wonderfully(4) sharp(13) penetrating(13) grey(13) shot(13) questioning(4) glance(13) each(12) placed(12) shiny(13) top(13) hat(13) sideboard(2) slight(13) bow(13) chair(4) 

DOC 593
TOPIC    COUNT    PROB
----------------------
    2        5   0.486
    9        4   0.390

evening(2) james(9) windibank(9) typewritten(9) letter(9) appointment(2) six(2) o(2) clock(2) 

DOC 594
TOPIC    COUNT    PROB
----------------------
    1        9   0.264
    8        8   0.235
    7        5   0.148
   13        5   0.148
    5        3   0.090
    4        2   0.061
   12        1   0.032

afraid(7) late(8) master(1) sorry(8) sutherland(8) troubled(8) far(5) better(7) wash(13) linen(13) sort(4) public(8) against(4) wishes(1) girl(8) noticed(13) easily(7) mind(8) point(7) course(1) mind(1) connected(12) official(5) police(5) pleasant(13) family(1) misfortune(8) besides(1) useless(13) expense(1) possibly(7) hosmer(1) angel(1) 

DOC 595
TOPIC    COUNT    PROB
----------------------
    1        4   0.432
   14        3   0.326
   10        1   0.116

contrary(10) quietly(1) reason(14) believe(1) succeed(14) discovering(14) hosmer(1) angel(1) 

DOC 596
TOPIC    COUNT    PROB
----------------------
    4        3   0.326
   13        3   0.326
    0        1   0.116
    9        1   0.116

windibank(9) gave(13) violent(4) start(4) dropped(13) gloves(13) delighted(4) hear(0) 

DOC 597
TOPIC    COUNT    PROB
----------------------
    9       14   0.513
   12        4   0.149
    4        3   0.113
    5        2   0.076
    6        2   0.076
    7        1   0.040

curious(6) thing(9) remarked(12) typewriter(9) really(5) unless(12) new(4) write(9) exactly(9) letters(9) get(5) worn(6) others(9) wear(9) remark(4) note(9) yours(7) windibank(9) e(9) slight(9) tail(9) r(9) fourteen(4) characteristics(9) those(12) obvious(12) 

DOC 598
TOPIC    COUNT    PROB
----------------------
    4        3   0.295
    5        2   0.200
    7        2   0.200
   11        1   0.105
   13        1   0.105

machine(7) office(7) doubt(5) worn(5) visitor(11) answered(4) glancing(4) keenly(4) bright(13) 

DOC 599
TOPIC    COUNT    PROB
----------------------
    9       14   0.448
   12        7   0.225
    7        3   0.098
    8        3   0.098
   10        2   0.067
    2        1   0.035

show(7) really(7) interesting(12) study(12) windibank(9) continued(9) writing(9) another(8) monograph(9) days(12) typewriter(9) relation(12) crime(12) subject(9) devoted(9) attention(10) four(2) letters(9) missing(8) typewritten(9) each(12) e(9) r(9) observe(9) care(8) use(7) magnifying(9) lens(12) fourteen(10) characteristics(9) 

DOC 600
TOPIC    COUNT    PROB
----------------------
    4        5   0.352
    9        3   0.214
    7        2   0.145
   12        2   0.145
    1        1   0.076

windibank(12) sprang(4) chair(4) picked(9) hat(9) cannot(7) waste(9) sort(4) fantastic(12) talk(7) catch(4) catch(4) done(1) 

DOC 601
TOPIC    COUNT    PROB
----------------------
    3        2   0.323
    4        2   0.323
    2        1   0.169

certainly(3) stepping(3) turning(4) key(2) caught(4) 

DOC 602
TOPIC    COUNT    PROB
----------------------
    4        6   0.642
    1        1   0.116
   11        1   0.116

shouted(4) windibank(1) turning(4) white(4) lips(4) glancing(4) rat(4) trap(11) 

DOC 603
TOPIC    COUNT    PROB
----------------------
    7       10   0.697
    1        2   0.145
    0        1   0.076

won(7) really(7) won(7) possible(7) getting(1) windibank(1) bad(7) impossible(7) solve(7) simple(0) question(7) sit(7) talk(7) 

DOC 604
TOPIC    COUNT    PROB
----------------------
   11        4   0.745

visitor(11) chair(11) moisture(11) brow(11) 

DOC 605
TOPIC    COUNT    PROB
----------------------
   12        7   0.568
    7        2   0.168
    2        1   0.088
   14        1   0.088

afraid(12) between(12) ourselves(7) windibank(12) cruel(2) trick(12) ever(12) run(14) course(12) events(12) wrong(7) 

DOC 606
TOPIC    COUNT    PROB
----------------------
    4       10   0.546
   11        6   0.330
   10        1   0.059

sat(11) huddled(4) chair(11) head(4) sunk(4) breast(4) utterly(4) crushed(4) feet(4) corner(11) mantelpiece(11) leaning(4) pockets(11) began(4) talking(11) rather(10) seemed(4) 

DOC 607
TOPIC    COUNT    PROB
----------------------
    1       25   0.271
    0       10   0.109
    4        9   0.098
    7        9   0.098
    8        9   0.098
   14        9   0.098
   10        8   0.088
   12        5   0.055
   13        5   0.055
    2        1   0.012

married(1) older(1) money(1) use(7) money(1) daughter(14) lived(1) considerable(1) sum(1) people(10) position(8) loss(1) serious(7) difference(10) worth(0) effort(8) preserve(8) daughter(10) amiable(8) disposition(10) warm(0) hearted(0) ways(1) evident(12) fair(14) personal(10) advantages(0) income(7) allowed(14) remain(7) single(2) marriage(14) mean(0) course(1) loss(8) hundred(1) year(1) does(0) stepfather(14) prevent(4) takes(1) obvious(12) course(7) keeping(1) home(5) seek(14) company(14) people(7) age(1) soon(1) answer(7) forever(8) became(1) rights(0) finally(1) announced(14) positive(12) intention(4) going(0) certain(12) ball(1) does(0) clever(0) stepfather(1) idea(10) head(4) heart(8) assistance(10) wife(7) covered(13) those(4) keen(4) tinted(12) glasses(13) pair(13) bushy(1) whiskers(1) sunk(4) clear(7) voice(4) secure(8) account(10) girl(8) short(13) sight(4) appears(1) hosmer(1) angel(1) keeps(13) making(4) love(14) 

DOC 608
TOPIC    COUNT    PROB
----------------------
    9        4   0.745

joke(9) groaned(9) visitor(9) carried(9) 

DOC 609
TOPIC    COUNT    PROB
----------------------
    1       26   0.320
    4       14   0.173
    5       12   0.148
    8       11   0.136
   12        8   0.099
   14        8   0.099
    7        1   0.013

likely(14) carried(5) having(5) mind(1) stepfather(1) france(1) suspicion(1) instant(4) entered(4) mind(1) flattered(1) gentleman(14) attentions(12) effect(12) increased(12) loudly(4) mother(1) angel(1) began(4) call(8) obvious(12) pushed(4) far(5) real(7) effect(5) engagement(14) finally(1) secure(8) girl(8) turning(14) towards(4) anyone(1) else(1) kept(1) forever(8) france(1) rather(12) thing(1) clearly(1) bring(5) end(1) dramatic(12) manner(1) leave(14) impression(4) mind(8) prevent(14) looking(4) hence(5) those(4) hence(5) possibility(8) something(4) wedding(14) james(1) windibank(1) wished(8) sutherland(8) bound(5) hosmer(1) angel(1) uncertain(4) fate(1) ten(1) years(1) rate(4) listen(4) another(8) far(8) church(14) brought(8) farther(5) vanished(5) trick(12) stepping(4) four(1) wheeler(5) chain(5) events(12) windibank(1) 

DOC 610
TOPIC    COUNT    PROB
----------------------
   11        5   0.443
    4        2   0.183
   13        2   0.183
   14        1   0.096

